,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,lat,long,GEOID,Sub_geo,geometry
9915,50210003,110 HAYDEN CT,4/26/18,2018,4,2018-4,468000,2006,3565,131.2762973,33.3956103,-84.4733124,13113140405,Fayetteville,POINT (-84.4733124 33.3956103)
8834,73108008,8 NORTHLAKE CIR,5/14/21,2021,5,2021-5,295000,1973,2247,131.2861593,33.4048247,-84.5810646,13113140207,West Fayette,POINT (-84.5810646 33.4048247)
1301,74537038,100 VIVIAN LN,3/15/21,2021,3,2021-3,411455,2020,3134,131.287492,33.4295615,-84.6098646,13113140210,West Fayette,POINT (-84.6098646 33.4295615)
11422,51904033,510 EMERALD LAKE DR,11/9/18,2018,11,2018-11,428000,1996,3260,131.2883436,33.425613,-84.426406,13113140409,Fayetteville,POINT (-84.426406 33.425613)
11253,51005075,390 ROYAL RIDGE WAY,7/24/20,2020,7,2020-7,334000,1987,2544,131.2893082,33.4210724,-84.4527295,13113140405,Fayetteville,POINT (-84.4527295 33.4210724)
9061,51106023,155 OXFORD LN,5/5/21,2021,5,2021-5,370000,1984,2818,131.2987935,33.4211118,-84.4448143,13113140405,Fayetteville,POINT (-84.4448143 33.4211118)
13552,74618013,104 WESTBERRY ST,8/2/19,2019,8,2019-8,392323,2019,2988,131.2995315,33.4175288,-84.6113822,13113140210,West Fayette,POINT (-84.6113822 33.4175288)
11907,0714  062,189 EBENEZER RD,10/15/18,2018,10,2018-10,473794,2017,3608,131.3176275,33.4323265,-84.5456565,13113140304,West Fayette,POINT (-84.5456565 33.4323265)
3365,51710005,145 NANCY LN,11/22/19,2019,11,2019-11,213000,1997,1622,131.3193588,33.4358397,-84.4587182,13113140404,Fayetteville,POINT (-84.4587182 33.4358397)
6806,51816002,130 HOLCOMB CT,2/5/21,2021,2,2021-2,360000,2005,2741,131.3389274,33.4284388,-84.4431532,13113140409,Fayetteville,POINT (-84.4431532 33.4284388)
2591,0539  047,330 PINE TRAIL RD,5/31/19,2019,5,2019-5,225000,1978,1713,131.3485114,33.4800945,-84.423052,13113140102,Fayetteville,POINT (-84.423052 33.4800945)
5338,70708001,245 BUTTERFIELD LN,8/21/20,2020,8,2020-8,287000,1995,2185,131.3501144,33.4903045,-84.5135961,13113140204,West Fayette,POINT (-84.5135961 33.4903045)
4002,71807001,100 FOREST VW,7/1/19,2019,7,2019-7,325000,1987,2474,131.3662086,33.4115193,-84.5555054,13113140304,West Fayette,POINT (-84.5555054 33.4115193)
11383,53023018,145 CHURCHILL CT,7/1/20,2020,7,2020-7,196000,1995,1492,131.3672922,33.4601813,-84.4539803,13113140403,Fayetteville,POINT (-84.4539803 33.4601813)
3501,53128025,380 RABBITS RUN,7/29/22,2022,7,2022-7,355000,2005,2702,131.3841599,33.4595604,-84.4444861,13113140406,Fayetteville,POINT (-84.4444861 33.4595604)
1300,74302014,2145 CASTLE LAKE DR,3/15/21,2021,3,2021-3,377500,1986,2873,131.3957536,33.4676901,-84.6086216,13113140203,West Fayette,POINT (-84.6086216 33.4676901)
6814,74307001,100 CRIMSON RDG,2/5/21,2021,2,2021-2,308000,1988,2344,131.3993174,33.4624578,-84.6127931,13113140203,West Fayette,POINT (-84.6127931 33.4624578)
11165,52326015,160 COLONIAL CT,7/28/20,2020,7,2020-7,315000,2020,2397,131.4142678,33.4511253,-84.464852,13113140404,Fayetteville,POINT (-84.464852 33.4511253)
3307,51616009,255 HIDDEN LAKE DR,12/6/19,2019,12,2019-12,363000,1998,2762,131.4265025,33.4266315,-84.4765509,13113140404,Fayetteville,POINT (-84.4765509 33.4266315)
10546,73216075,75 DOVER TRL,1/24/18,2018,1,2018-1,230000,1985,1750,131.4285714,33.4024787,-84.5832713,13113140209,West Fayette,POINT (-84.5832713 33.4024787)
8865,130603008,435 DIX LEE ON DR,5/28/21,2021,5,2021-5,370000,1979,2815,131.4387211,33.5434273,-84.455395,13113140104,Fayetteville,POINT (-84.455395 33.5434273)
10061,73101005,502 GOLFVIEW DR,4/25/18,2018,4,2018-4,430000,1967,3271,131.4582696,33.4149176,-84.5801434,13113140207,West Fayette,POINT (-84.5801434 33.4149176)
705,52324003,465 LAFAYETTE AVE,10/26/21,2021,10,2021-10,505500,2013,3845,131.4694408,33.4526847,-84.4677765,13113140404,Fayetteville,POINT (-84.4677765 33.4526847)
6225,73202070,209 OLIVE DR,4/13/20,2020,4,2020-4,193000,1966,1468,131.4713896,33.393893,-84.5831562,13113140303,West Fayette,POINT (-84.5831562 33.393893)
6143,61113005,185 ROCKSPRAY RDG,4/30/20,2020,4,2020-4,292000,1986,2221,131.4723098,33.3792991,-84.5501266,13113140309,South Fayette,POINT (-84.5501266 33.3792991)
6315,74308047,130 ROSSES PT,3/27/20,2020,3,2020-3,350000,1990,2662,131.4800902,33.4645389,-84.6260625,13113140203,West Fayette,POINT (-84.6260625 33.4645389)
4605,74614014,204 ROUNDWOOD WAY,6/15/18,2018,6,2018-6,385369,2017,2931,131.4803821,33.4158254,-84.608867,13113140210,West Fayette,POINT (-84.608867 33.4158254)
14177,0528  042,216 SOUTH SANDY CREEK RD,12/16/22,2022,12,2022-12,292950,1970,2228,131.4856373,33.4569902,-84.5083932,13113140204,West Fayette,POINT (-84.5083932 33.4569902)
9902,73444021,310 REVOLUTION DR,3/23/18,2018,3,2018-3,438900,2003,3338,131.4859197,33.4069123,-84.6052882,13113140210,West Fayette,POINT (-84.6052882 33.4069123)
12850,0715  049,389 EBENEZER RD,5/30/18,2018,5,2018-5,200000,1985,1521,131.4924392,33.419765,-84.540101,13113140304,West Fayette,POINT (-84.540101 33.419765)
14628,52915003,130 SWEETWATER DR,8/24/18,2018,8,2018-8,294940,1998,2243,131.4935354,33.4595641,-84.4890041,13113140403,Fayetteville,POINT (-84.4890041 33.4595641)
6179,51716009,165 WHITMAN GRV,4/22/20,2020,4,2020-4,595330,2019,4527,131.5065165,33.4321671,-84.4640674,13113140404,Fayetteville,POINT (-84.4640674 33.4321671)
3074,0450  024,1603 HIGHWAY 85 S,12/12/19,2019,12,2019-12,265000,1978,2015,131.5136476,33.3825855,-84.4761,13113140501,South Fayette,POINT (-84.4761 33.3825855)
7103,52107008,40 BARBARA CT,10/26/20,2020,10,2020-10,315000,2004,2395,131.5240084,33.4392768,-84.5027391,13113140305,West Fayette,POINT (-84.5027391 33.4392768)
2707,52317024,170 STAYMAN PARK,4/12/19,2019,4,2019-4,320000,2004,2433,131.5248664,33.4394779,-84.4571583,13113140404,Fayetteville,POINT (-84.4571583 33.4394779)
12645,70305002,140 EDGEWATER TRL,9/15/21,2021,9,2021-9,466000,2014,3543,131.5269546,33.4313332,-84.5110009,13113140305,West Fayette,POINT (-84.5110009 33.4313332)
14179,52311039,325 WILLIAMSBURG WAY,12/16/22,2022,12,2022-12,209000,1983,1589,131.5292637,33.4397033,-84.450474,13113140409,Fayetteville,POINT (-84.450474 33.4397033)
11723,73106021,6 NORTHLAKE DR,11/18/21,2021,11,2021-11,229000,1972,1741,131.5336014,33.4060208,-84.5803818,13113140207,West Fayette,POINT (-84.5803818 33.4060208)
1745,52325012,135 COLONIAL CT,9/2/20,2020,9,2020-9,400000,2018,3041,131.5356791,33.4507998,-84.4653179,13113140404,Fayetteville,POINT (-84.4653179 33.4507998)
10378,44906012,190 BELLFAIR RUN,2/12/18,2018,2,2018-2,484900,2017,3686,131.5518177,33.37727,-84.462171,13113140501,South Fayette,POINT (-84.462171 33.37727)
3135,0447  053,392 GOZA RD,12/27/19,2019,12,2019-12,238000,1990,1809,131.5644002,33.370821,-84.429801,13113140501,South Fayette,POINT (-84.429801 33.370821)
14722,52105011,290 SUNDERLAND CIR,8/17/18,2018,8,2018-8,283000,2003,2151,131.5667132,33.4454252,-84.5091718,13113140305,West Fayette,POINT (-84.5091718 33.4454252)
6341,61117046,723 RIDGEFIELD DR,3/23/20,2020,3,2020-3,170000,1987,1292,131.5789474,33.3827267,-84.5592948,13113140304,West Fayette,POINT (-84.5592948 33.3827267)
12887,0547  004,211 CORINTH RD,5/24/18,2018,5,2018-5,170000,1954,1292,131.5789474,33.4854644,-84.4069272,13113140102,Fayetteville,POINT (-84.4069272 33.4854644)
13875,53902005,245 DEVILLA CT,8/27/21,2021,8,2021-8,257000,1978,1953,131.5924219,33.4707115,-84.4245086,13113140102,Fayetteville,POINT (-84.4245086 33.4707115)
11150,44108012,460 FITZGERALD LN,7/7/20,2020,7,2020-7,439000,2005,3336,131.5947242,33.3633621,-84.4437479,13113140501,South Fayette,POINT (-84.4437479 33.3633621)
2703,42601004,1055 OLD GREENVILLE RD,4/29/19,2019,4,2019-4,239900,1987,1823,131.5962699,33.3350706,-84.455108,13113140501,South Fayette,POINT (-84.455108 33.3350706)
2370,74602059,304 N MEADE DR,12/31/21,2021,12,2021-12,146073,1988,1110,131.5972973,33.4092088,-84.6114027,13113140210,West Fayette,POINT (-84.6114027 33.4092088)
10011,70321003,120 CRESCENT CREEK DR,4/30/18,2018,4,2018-4,460000,2017,3495,131.6165951,33.4301511,-84.5334204,13113140305,West Fayette,POINT (-84.5334204 33.4301511)
2954,60323011,231 ASHTON PARK,4/26/19,2019,4,2019-4,412000,2003,3130,131.629393,33.3545331,-84.5295622,13113140307,South Fayette,POINT (-84.5295622 33.3545331)
1520,70608003,170 HIETT CT,2/21/20,2020,2,2020-2,660000,2017,5014,131.631432,33.4830637,-84.5250451,13113140204,West Fayette,POINT (-84.5250451 33.4830637)
11368,73447007,224 INDEPENDENCE LN,7/2/20,2020,7,2020-7,459000,2004,3487,131.6317752,33.4059385,-84.607006,13113140210,West Fayette,POINT (-84.607006 33.4059385)
14306,52110015,326 HAMBRICK PARK,4/5/21,2021,4,2021-4,396000,2004,3008,131.6489362,33.442567,-84.5016123,13113140305,West Fayette,POINT (-84.5016123 33.442567)
5058,73203038,130 LOBLOLLY CIR,9/27/19,2019,9,2019-9,490000,1972,3722,131.6496507,33.392067,-84.5793508,13113140303,West Fayette,POINT (-84.5793508 33.392067)
303,72705019,100 SILVERTHORN DR,6/1/20,2020,6,2020-6,284500,1992,2161,131.652013,33.4860678,-84.5680967,13113140204,West Fayette,POINT (-84.5680967 33.4860678)
5876,74613004,305 ROUNDWOOD WAY,7/18/18,2018,7,2018-7,386806,2018,2938,131.6562287,33.4142616,-84.6085602,13113140210,West Fayette,POINT (-84.6085602 33.4142616)
425,60822006,208 MONTICELLO PL,5/4/20,2020,5,2020-5,400000,1991,3038,131.6655695,33.3689109,-84.5304718,13113140307,South Fayette,POINT (-84.5304718 33.3689109)
6167,71931005,135 PADDLE CT,4/24/20,2020,4,2020-4,830136,2019,6304,131.6840102,33.4337809,-84.5499423,13113140304,West Fayette,POINT (-84.5499423 33.4337809)
7691,71702063,108 PADDOCK TRL,11/12/20,2020,11,2020-11,315000,1977,2392,131.6889632,33.40727,-84.5643721,13113140304,West Fayette,POINT (-84.5643721 33.40727)
10451,73501014,207 BIRKHILL,2/16/18,2018,2,2018-2,349000,1991,2650,131.6981132,33.4233732,-84.5930982,13113140207,West Fayette,POINT (-84.5930982 33.4233732)
6091,74623001,214 ROSETTI TRCE,4/15/20,2020,4,2020-4,415378,2019,3154,131.6987952,33.4190581,-84.6124046,13113140210,West Fayette,POINT (-84.6124046 33.4190581)
1832,72106011,250 WEEPING WILLOW WAY,9/23/20,2020,9,2020-9,339000,1992,2574,131.7016317,33.468741,-84.548969,13113140204,West Fayette,POINT (-84.548969 33.468741)
9162,54406014,235 JOANA DR,1/19/22,2022,1,2022-1,280000,1982,2126,131.7027281,33.4865661,-84.4603772,13113140102,Fayetteville,POINT (-84.4603772 33.4865661)
7275,51208046,280 STONERIDGE WAY,12/28/20,2020,12,2020-12,239700,1986,1820,131.7032967,33.4062954,-84.4153174,13113140408,South Fayette,POINT (-84.4153174 33.4062954)
7646,55104010,140 LAYDON AVE,11/19/20,2020,11,2020-11,419900,2000,3188,131.7126725,33.507319,-84.441875,13113140102,Fayetteville,POINT (-84.441875 33.507319)
12163,51213004,135 MURPHY CREEK LN,10/24/19,2019,10,2019-10,262000,2002,1989,131.7244847,33.4140405,-84.4302523,13113140409,Fayetteville,POINT (-84.4302523 33.4140405)
14544,60810026,306 HASKIN KNL,8/23/18,2018,8,2018-8,345000,1989,2619,131.7296678,33.3618517,-84.5348947,13113140309,South Fayette,POINT (-84.5348947 33.3618517)
13371,1306  032,695 HIGHWAY 279,3/28/22,2022,3,2022-3,460000,1982,3492,131.7296678,33.5383506,-84.4593931,13113140104,Fayetteville,POINT (-84.4593931 33.5383506)
7387,51702006,101 PACES DR,11/30/20,2020,11,2020-11,207100,1983,1572,131.7430025,33.4368572,-84.4600697,13113140404,Fayetteville,POINT (-84.4600697 33.4368572)
11925,73102031,38 ARGYLL DR,10/11/18,2018,10,2018-10,362000,1972,2747,131.7801238,33.4096216,-84.5822151,13113140207,West Fayette,POINT (-84.5822151 33.4096216)
5247,74308011,100 KYLEMORE PASS,8/31/20,2020,8,2020-8,425000,1988,3225,131.7829457,33.4668662,-84.6223416,13113140203,West Fayette,POINT (-84.6223416 33.4668662)
10254,52317008,160 WINESAP WAY,3/9/18,2018,3,2018-3,250000,2001,1897,131.7870322,33.4389106,-84.4581425,13113140404,Fayetteville,POINT (-84.4581425 33.4389106)
2960,0604  050,130 SOUTHMILL LN,4/26/19,2019,4,2019-4,589900,2018,4476,131.7917784,33.3266744,-84.5171601,13113140307,South Fayette,POINT (-84.5171601 33.3266744)
12156,74624014,111 SOUNDVIEW TRCE,10/25/19,2019,10,2019-10,413595,2019,3138,131.8021033,33.4182336,-84.6125273,13113140210,West Fayette,POINT (-84.6125273 33.4182336)
8856,72603005,530 MILLBROOK VILLAGE DR,5/20/21,2021,5,2021-5,285000,2006,2162,131.8223867,33.4876029,-84.580251,13113140204,West Fayette,POINT (-84.580251 33.4876029)
11142,60718006,105 CALLOWAY XING,7/31/20,2020,7,2020-7,630000,1992,4779,131.826742,33.3729157,-84.5366182,13113140307,South Fayette,POINT (-84.5366182 33.3729157)
9343,51202015,330 MERRYDALE DR,6/24/21,2021,6,2021-6,350000,1984,2655,131.826742,33.4074432,-84.4243445,13113140408,South Fayette,POINT (-84.4243445 33.4074432)
2188,51629008,135 LOCKMEADE WAY,3/4/19,2019,3,2019-3,359500,2001,2727,131.8298497,33.4159454,-84.4797892,13113140404,Fayetteville,POINT (-84.4797892 33.4159454)
8998,52319019,120 LINTON HALL HOLW,5/14/21,2021,5,2021-5,330000,2006,2503,131.8417899,33.4521625,-84.4642323,13113140404,Fayetteville,POINT (-84.4642323 33.4521625)
11895,70327004,210 BLUE POINT PKWY,10/24/18,2018,10,2018-10,414000,2018,3140,131.8471338,33.4382271,-84.5160336,13113140305,West Fayette,POINT (-84.5160336 33.4382271)
253,70332005,262 BLUE POINT PKWY,6/10/20,2020,6,2020-6,452905,2019,3435,131.8500728,33.436758,-84.517995,13113140305,West Fayette,POINT (-84.517995 33.436758)
12620,72304004,280 GAELIC WAY,9/17/21,2021,9,2021-9,370000,1997,2806,131.8602994,33.4873971,-84.5625712,13113140204,West Fayette,POINT (-84.5625712 33.4873971)
4593,51905033,330 EMERALD LAKE DR,6/18/18,2018,6,2018-6,455000,1995,3450,131.884058,33.4209624,-84.4239342,13113140409,Fayetteville,POINT (-84.4239342 33.4209624)
5458,52326013,140 COLONIAL CT,8/7/20,2020,8,2020-8,304275,2019,2307,131.8920676,33.4508652,-84.4648259,13113140404,Fayetteville,POINT (-84.4648259 33.4508652)
7581,52104003,120 SUNDERLAND CIR,11/30/20,2020,11,2020-11,344000,2003,2608,131.9018405,33.4405512,-84.5073402,13113140305,West Fayette,POINT (-84.5073402 33.4405512)
5760,73028001,315 CORONADO DR,9/14/18,2018,9,2018-9,413000,1999,3131,131.9067391,33.4321866,-84.5893957,13113140207,West Fayette,POINT (-84.5893957 33.4321866)
9629,52321018,130 CAMFORD STONE PATH,6/28/19,2019,6,2019-6,229000,2003,1736,131.9124424,33.4509747,-84.462002,13113140404,Fayetteville,POINT (-84.462002 33.4509747)
9570,61101062,217 GARRET RDG,6/7/19,2019,6,2019-6,290000,1983,2198,131.9381256,33.3889361,-84.5550063,13113140304,West Fayette,POINT (-84.5550063 33.3889361)
1170,74537007,215 CALEDONIA CT,3/31/21,2021,3,2021-3,380979,2021,2887,131.9636301,33.428673,-84.6092536,13113140210,West Fayette,POINT (-84.6092536 33.428673)
7544,45001010,270 TURNBERRY CIR,12/4/20,2020,12,2020-12,592650,2000,4491,131.9639279,33.3794407,-84.4864497,13113140501,South Fayette,POINT (-84.4864497 33.3794407)
728,73446012,333 REVOLUTION DR,10/22/21,2021,10,2021-10,521000,2002,3948,131.9655522,33.4068786,-84.6019955,13113140210,West Fayette,POINT (-84.6019955 33.4068786)
6868,74626007,125 SOUNDVIEW TRCE,1/26/21,2021,1,2021-1,467163,2020,3540,131.9669492,33.4203985,-84.6130999,13113140210,West Fayette,POINT (-84.6130999 33.4203985)
10431,71719055,108 PRESIDIO PK,2/23/18,2018,2,2018-2,312000,1980,2364,131.9796954,33.3934643,-84.5693245,13113140303,West Fayette,POINT (-84.5693245 33.3934643)
11308,71929004,115 KAYAK CT,7/16/20,2020,7,2020-7,699988,2020,5303,131.9984914,33.4351663,-84.5516618,13113140206,West Fayette,POINT (-84.5516618 33.4351663)
5645,53603001,260 CEDAR CIR,9/11/18,2018,9,2018-9,238800,1982,1809,132.0066335,33.4852857,-84.4703197,13113140403,Fayetteville,POINT (-84.4703197 33.4852857)
4470,73508010,110 STONEACRE CURV,6/27/18,2018,6,2018-6,388500,1994,2943,132.0081549,33.429564,-84.5928528,13113140207,West Fayette,POINT (-84.5928528 33.429564)
6275,53029006,260 INNISBROOK WAY,3/31/20,2020,3,2020-3,254000,1999,1924,132.016632,33.468788,-84.4573507,13113140403,Fayetteville,POINT (-84.4573507 33.468788)
1432,51513004,190 HIDDEN BRK,2/19/20,2020,2,2020-2,254000,1999,1924,132.016632,33.4306719,-84.5010429,13113140305,West Fayette,POINT (-84.5010429 33.4306719)
13771,73452011,809 RICHMOND CIR,8/1/19,2019,8,2019-8,425000,2006,3219,132.0285803,33.4113127,-84.6050286,13113140210,West Fayette,POINT (-84.6050286 33.4113127)
10070,61119019,43 PRESTWICK CT,4/23/18,2018,4,2018-4,188804,1991,1430,132.0307692,33.3757467,-84.5538111,13113140309,South Fayette,POINT (-84.5538111 33.3757467)
2113,0716  015,873 EBENEZER RD,3/22/19,2019,3,2019-3,535000,1996,4052,132.0335637,33.389209,-84.536866,13113140304,West Fayette,POINT (-84.536866 33.389209)
630,73447028,508 MT VERNON WAY,10/8/21,2021,10,2021-10,570000,2004,4317,132.0361362,33.4064862,-84.6055336,13113140210,West Fayette,POINT (-84.6055336 33.4064862)
12191,53101038,255 PINE CIR,10/16/19,2019,10,2019-10,161000,1964,1219,132.0754717,33.4546708,-84.4473981,13113140406,Fayetteville,POINT (-84.4473981 33.4546708)
5453,90306013,110 BROWNING CT,8/7/20,2020,8,2020-8,542000,2019,4103,132.0984645,33.5231257,-84.5489597,13113140103,West Fayette,POINT (-84.5489597 33.5231257)
7450,52114007,316 HAMBRICK PARK,12/21/20,2020,12,2020-12,312500,2005,2365,132.1353066,33.4433936,-84.5030259,13113140305,West Fayette,POINT (-84.5030259 33.4433936)
153,51905036,360 EMERALD LAKE DR,6/25/20,2020,6,2020-6,435000,1993,3292,132.1385176,33.4209414,-84.4254112,13113140409,Fayetteville,POINT (-84.4254112 33.4209414)
11779,51823014,215 SUSAN LN,11/12/21,2021,11,2021-11,485500,2015,3674,132.1448013,33.4327251,-84.4433172,13113140409,Fayetteville,POINT (-84.4433172 33.4327251)
11459,52220025,220 SWANSEA LN,11/28/18,2018,11,2018-11,242900,2005,1838,132.1545158,33.4524649,-84.4892965,13113140404,Fayetteville,POINT (-84.4892965 33.4524649)
5667,74204002,105 CALYPSO CT,9/26/18,2018,9,2018-9,249400,1995,1887,132.1674616,33.4846083,-84.6077013,13113140203,West Fayette,POINT (-84.6077013 33.4846083)
5,71730009,1414 PENNFAIR DR,5/21/20,2020,5,2020-5,459900,2000,3479,132.193159,33.4045358,-84.5518051,13113140304,West Fayette,POINT (-84.5518051 33.4045358)
8840,74537033,110 VIVIAN LN,5/24/21,2021,5,2021-5,410346,2021,3104,132.1990979,33.4290578,-84.6098485,13113140210,West Fayette,POINT (-84.6098485 33.4290578)
8200,0513  084,127 HOMERS PL,3/24/23,2023,3,2023-3,250000,2002,1891,132.2051824,33.40912,-84.4130605,13113140408,South Fayette,POINT (-84.4130605 33.40912)
14313,130404005,110 BRUSH HOLLOW CT,4/30/21,2021,4,2021-4,449000,2013,3396,132.2143698,33.5304961,-84.444199,13113140104,Fayetteville,POINT (-84.444199 33.5304961)
10222,0711  052,373 ADAMS RD,3/16/18,2018,3,2018-3,213000,1988,1611,132.2160149,33.4708702,-84.5439469,13113140204,West Fayette,POINT (-84.5439469 33.4708702)
3301,72505006,450 STONEWYCK DR,12/6/19,2019,12,2019-12,499000,2014,3774,132.2204557,33.5114442,-84.5845883,13113140203,West Fayette,POINT (-84.5845883 33.5114442)
6,51717001,100 AMBERTON LN,5/28/20,2020,5,2020-5,524668,2020,3968,132.2247984,33.4302681,-84.4665274,13113140404,Fayetteville,POINT (-84.4665274 33.4302681)
13411,74621004,501 PITMAN PL,8/25/20,2020,8,2020-8,383099,2020,2897,132.2399033,33.4177867,-84.61477792,13113140210,West Fayette,POINT (-84.61477792 33.4177867)
11322,74625007,424 SOUTHBRIDGE PASS,7/14/20,2020,7,2020-7,375827,2020,2842,132.2403237,33.41871,-84.6144494,13113140210,West Fayette,POINT (-84.6144494 33.41871)
7349,0532  027,122 VAUGHN DR,12/15/20,2020,12,2020-12,247300,2005,1870,132.2459893,33.4661798,-84.4246727,13113140406,Fayetteville,POINT (-84.4246727 33.4661798)
1350,74537041,105 VIVIAN LN,3/9/21,2021,3,2021-3,416974,2020,3153,132.2467491,33.4288847,-84.6093539,13113140210,West Fayette,POINT (-84.6093539 33.4288847)
5004,73210003,104 PINE CONE BREAK,9/23/19,2019,9,2019-9,319000,1979,2412,132.2553897,33.4011075,-84.571289,13113140303,West Fayette,POINT (-84.571289 33.4011075)
2353,74601013,109 MEADOW RD,12/31/21,2021,12,2021-12,146810,1987,1110,132.2612613,33.4062541,-84.6112595,13113140210,West Fayette,POINT (-84.6112595 33.4062541)
2959,0528  018,1024 HOOD RD,4/26/19,2019,4,2019-4,280000,1971,2117,132.2626358,33.4630206,-84.5009591,13113140204,West Fayette,POINT (-84.5009591 33.4630206)
14323,53024012,180 CHURCHILL CT,4/30/21,2021,4,2021-4,225000,1995,1701,132.2751323,33.460956,-84.4537342,13113140403,Fayetteville,POINT (-84.4537342 33.460956)
8956,53118015,240 BRITTANY CHASE,5/19/21,2021,5,2021-5,225000,1991,1701,132.2751323,33.4571842,-84.446988,13113140406,Fayetteville,POINT (-84.446988 33.4571842)
1961,52616006,140 ATKINS LN,9/3/20,2020,9,2020-9,418830,2020,3166,132.2899558,33.438091,-84.400006,13113140410,Fayetteville,POINT (-84.400006 33.438091)
1427,61112058,209 MEADOW RUN,2/24/20,2020,2,2020-2,165000,1986,1247,132.3175621,33.3745369,-84.5518152,13113140309,South Fayette,POINT (-84.5518152 33.3745369)
