,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month
158,051905036,360 EMERALD LAKE DR,2020-06-25,435000.0,1993,3292,360 Emerald Lake Dr Fayette County GA,051905036-6/25/2020-435000.0,132.13851761846902,2020,2020,6,2020-6
159,073216006,6 DOVER TRL,2020-06-25,250000.0,1985,1979,6 Dover Trl Fayette County GA,073216006-6/25/2020-250000.0,126.32642748863063,2020,2020,6,2020-6
160,071702012,308 MORGANS TURN,2020-06-24,186000.0,1976,1346,308 Morgans Turn Fayette County GA,071702012-6/24/2020-186000.0,138.18722139673105,2020,2020,6,2020-6
161,073406001,11 COBBLESTONE CRK,2020-06-24,139000.0,1977,1236,11 Cobblestone Crk Fayette County GA,073406001-6/24/2020-139000.0,112.45954692556634,2020,2020,6,2020-6
162,073525041,603 LAS BRASIS CT,2020-06-24,274320.0,1998,1528,603 Las Brasis Ct Fayette County GA,073525041-6/24/2020-274320.0,179.52879581151834,2020,2020,6,2020-6
163,071712008,105 WHISPER TRCE,2020-06-24,297000.0,1978,1500,105 Whisper Trce Fayette County GA,071712008-6/24/2020-297000.0,198.0,2020,2020,6,2020-6
164,073009056,209 CHATTAN TR,2020-06-24,320000.0,1991,2608,209 Chattan Tr Fayette County GA,073009056-6/24/2020-320000.0,122.69938650306749,2020,2020,6,2020-6
165,053008016,150 WINDWARD WAY,2020-06-23,250000.0,1980,2502,150 Windward Way Fayette County GA,053008016-6/23/2020-250000.0,99.92006394884093,2020,2020,6,2020-6
166,072505003,420 STONEWYCK DR,2020-06-23,477000.0,2015,3577,420 Stonewyck Dr Fayette County GA,072505003-6/23/2020-477000.0,133.35197092535645,2020,2020,6,2020-6
167,053115051,100 CARRIAGE CHASE,2020-06-23,279085.0,1993,1653,100 Carriage Chase Fayette County GA,053115051-6/23/2020-279085.0,168.8354506957048,2020,2020,6,2020-6
168,060115019,125 MEETING HOUSE RD,2020-06-23,820000.0,1999,3672,125 Meeting House Rd Fayette County GA,060115019-6/23/2020-820000.0,223.3115468409586,2020,2020,6,2020-6
169,060817032,1310 YARBOROUGH DR,2020-06-23,353000.0,1991,2450,1310 Yarborough Dr Fayette County GA,060817032-6/23/2020-353000.0,144.08163265306123,2020,2020,6,2020-6
170,071601024,106 CAMP CRK,2020-06-23,515000.0,1980,3525,106 Camp Crk Fayette County GA,071601024-6/23/2020-515000.0,146.09929078014184,2020,2020,6,2020-6
171,050405005,335 WINDSOR DR,2020-06-23,249900.0,1987,2151,335 Windsor Dr Fayette County GA,050405005-6/23/2020-249900.0,116.17852161785216,2020,2020,6,2020-6
172,0404  066,188 CARSON RD,2020-06-23,546000.0,2019,3152,188 Carson Rd Fayette County GA,0404  066-6/23/2020-546000.0,173.2233502538071,2020,2020,6,2020-6
173,073202076,503 HIP POCKET RD,2020-06-23,285000.0,1964,1568,503 Hip Pocket Rd Fayette County GA,073202076-6/23/2020-285000.0,181.76020408163265,2020,2020,6,2020-6
174,072824009,150 DEAN DR,2020-06-22,761400.0,2020,4849,150 Dean Dr Fayette County GA,072824009-6/22/2020-761400.0,157.02206640544443,2020,2020,6,2020-6
175,054004005,145 FLINT ACRES CIR,2020-06-22,349900.0,1998,2388,145 Flint Acres Cir Fayette County GA,054004005-6/22/2020-349900.0,146.5242881072027,2020,2020,6,2020-6
176,060816008,1110 IVEYDALE LN,2020-06-22,345000.0,1990,2563,1110 Iveydale Ln Fayette County GA,060816008-6/22/2020-345000.0,134.60788138899727,2020,2020,6,2020-6
177,052216015,355 BURCH RD,2020-06-22,283000.0,1994,1834,355 Burch Rd Fayette County GA,052216015-6/22/2020-283000.0,154.30752453653216,2020,2020,6,2020-6
178,070329001,230 BLUE POINT PKWY,2020-06-22,413500.0,2019,3164,230 Blue Point Pkwy Fayette County GA,070329001-6/22/2020-413500.0,130.6890012642225,2020,2020,6,2020-6
180,073406021,31 COBBLESTONE CRK,2020-06-22,191000.0,1977,1878,31 Cobblestone Crk Fayette County GA,073406021-6/22/2020-191000.0,101.70394036208732,2020,2020,6,2020-6
181,052905027,308 GINGER CAKE RD,2020-06-19,303000.0,1978,2206,308 Ginger Cake Rd Fayette County GA,052905027-6/19/2020-303000.0,137.3526745240254,2020,2020,6,2020-6
182,0408  098,1079 HIGHWAY 85 CONN,2020-06-19,499900.0,2016,3777,1079 Highway 85 Conn Fayette County GA,0408  098-6/19/2020-499900.0,132.35371988350542,2020,2020,6,2020-6
183,050409025,100 HARBOR LAKES WAY,2020-06-19,289900.0,1997,2490,100 Harbor Lakes Way Fayette County GA,050409025-6/19/2020-289900.0,116.42570281124497,2020,2020,6,2020-6
184,073125048,156 INTERLOCHEN DR,2020-06-19,625000.0,1993,2979,156 Interlochen Dr Fayette County GA,073125048-6/19/2020-625000.0,209.8019469620678,2020,2020,6,2020-6
185,130312002,125 FIDDLERS RDG,2020-06-19,425000.0,1999,3961,125 Fiddlers Rdg Fayette County GA,130312002-6/19/2020-425000.0,107.29613733905579,2020,2020,6,2020-6
186,044705005,120 MANDY CT,2020-06-19,329900.0,2000,2924,120 Mandy Ct Fayette County GA,044705005-6/19/2020-329900.0,112.82489740082079,2020,2020,6,2020-6
187,074309035,115 DRUMCLIFF CT,2020-06-19,333900.0,1991,2396,115 Drumcliff Ct Fayette County GA,074309035-6/19/2020-333900.0,139.35726210350583,2020,2020,6,2020-6
188,053205006,195 SUGARLAND TRL,2020-06-19,274900.0,1992,2582,195 Sugarland Trl Fayette County GA,053205006-6/19/2020-274900.0,106.46785437645237,2020,2020,6,2020-6
189,060710045,105 CABIN GATE,2020-06-19,335000.0,1986,2174,105 Cabin Gate Fayette County GA,060710045-6/19/2020-335000.0,154.09383624655013,2020,2020,6,2020-6
190,071201007,412 FLAT CRK,2020-06-19,200000.0,1985,1634,412 Flat Crk Fayette County GA,071201007-6/19/2020-200000.0,122.39902080783354,2020,2020,6,2020-6
191,073442004,106 DENHAM SQ,2020-06-19,350000.0,2000,2324,106 Denham Sq Fayette County GA,073442004-6/19/2020-350000.0,150.6024096385542,2020,2020,6,2020-6
192,053513004,180 3RD ST,2020-06-19,678752.0,2019,1932,180 3Rd St Fayette County GA,053513004-6/19/2020-678752.0,351.3209109730849,2020,2020,6,2020-6
193,053909016,105 FOREST HALL PL,2020-06-18,265000.0,1986,3343,105 Forest Hall Pl Fayette County GA,053909016-6/18/2020-265000.0,79.27011666168113,2020,2020,6,2020-6
194,074527009,324 COTTONWOOD CIR,2020-06-18,527951.0,2020,2906,324 Cottonwood Cir Fayette County GA,074527009-6/18/2020-527951.0,181.67618719889882,2020,2020,6,2020-6
195,130801011,120 GADSON DR,2020-06-18,389000.0,2019,2893,120 Gadson Dr Fayette County GA,130801011-6/18/2020-389000.0,134.46249567922573,2020,2020,6,2020-6
196,073503033,618 BELLENDEN DR,2020-06-18,429900.0,1992,2732,618 Bellenden Dr Fayette County GA,073503033-6/18/2020-429900.0,157.35724743777453,2020,2020,6,2020-6
197,053901008,245 DEVILLA TRCE,2020-06-18,250000.0,1977,2070,245 Devilla Trce Fayette County GA,053901008-6/18/2020-250000.0,120.77294685990339,2020,2020,6,2020-6
198,071819014,113 MIDDLETON DR,2020-06-18,613500.0,2003,3258,113 Middleton Dr Fayette County GA,071819014-6/18/2020-613500.0,188.30570902394106,2020,2020,6,2020-6
199,0402  090,611 MASK RD,2020-06-18,577000.0,2018,3560,611 Mask Rd Fayette County GA,0402  090-6/18/2020-577000.0,162.07865168539325,2020,2020,6,2020-6
200,073313034,267 TURNBRIDGE CIR,2020-06-18,309000.0,2006,1943,267 Turnbridge Cir Fayette County GA,073313034-6/18/2020-309000.0,159.03242408646423,2020,2020,6,2020-6
201,060209004,165 STREAMVIEW CT,2020-06-17,538000.0,1996,2796,165 Streamview Ct Fayette County GA,060209004-6/17/2020-538000.0,192.41773962804007,2020,2020,6,2020-6
202,0605  015,2699 HIGHWAY 85 S,2020-06-17,325000.0,1989,2619,2699 Highway 85 S Fayette County GA,0605  015-6/17/2020-325000.0,124.09316533027874,2020,2020,6,2020-6
203,071707023,105 WINDBREAK PATH,2020-06-17,226000.0,1977,1374,105 Windbreak Path Fayette County GA,071707023-6/17/2020-226000.0,164.48326055312955,2020,2020,6,2020-6
204,074531005,567 COLEBROOK WAY,2020-06-17,378874.0,2020,2048,567 Colebrook Way Fayette County GA,074531005-6/17/2020-378874.0,184.9970703125,2020,2020,6,2020-6
205,052205014,310 OAK ST,2020-06-17,145000.0,1985,1326,310 Oak St Fayette County GA,052205014-6/17/2020-145000.0,109.35143288084464,2020,2020,6,2020-6
206,0739  053,269 PALMETTO RD,2020-06-17,342000.0,2002,2250,269 Palmetto Rd Fayette County GA,0739  053-6/17/2020-342000.0,152.0,2020,2020,6,2020-6
207,053511003,120 3RD ST,2020-06-17,700000.0,2017,2688,120 3Rd St Fayette County GA,053511003-6/17/2020-700000.0,260.4166666666667,2020,2020,6,2020-6
208,074531020,322 ELKINS PL,2020-06-16,383945.0,2020,1664,322 Elkins Pl Fayette County GA,074531020-6/16/2020-383945.0,230.7361778846154,2020,2020,6,2020-6
209,130201102,544 COVERED BRIDGE TRL,2020-06-17,232000.0,1976,2136,544 Covered Bridge Trl Fayette County GA,130201102-6/17/2020-232000.0,108.61423220973782,2020,2020,6,2020-6
210,051716026,130 WHITMAN GRV,2020-06-16,443800.0,2017,3858,130 Whitman Grv Fayette County GA,051716026-6/16/2020-443800.0,115.03369621565578,2020,2020,6,2020-6
211,0408  051,114 JULIAS XING,2020-06-16,510000.0,1989,2956,114 Julias Xing Fayette County GA,0408  051-6/16/2020-510000.0,172.53044654939106,2020,2020,6,2020-6
212,0418  048,2753 S HIGHWAY 92,2020-06-16,159000.0,1947,832,2753 S Highway 92 Fayette County GA,0418  048-6/16/2020-159000.0,191.10576923076923,2020,2020,6,2020-6
213,0718  023,415 ROBINSON RD,2020-06-16,430000.0,1978,3630,415 Robinson Rd Fayette County GA,0718  023-6/16/2020-430000.0,118.4573002754821,2020,2020,6,2020-6
214,074527010,325 COTTONWOOD CIR,2020-06-16,380460.0,2020,1784,325 Cottonwood Cir Fayette County GA,074527010-6/16/2020-380460.0,213.26233183856502,2020,2020,6,2020-6
215,052324012,490 LAFAYETTE AVE,2020-06-16,385900.0,2019,3276,490 Lafayette Ave Fayette County GA,052324012-6/16/2020-385900.0,117.7960927960928,2020,2020,6,2020-6
216,073801018,842 SENOIA RD,2020-06-16,206000.0,1925,2269,842 Senoia Rd Fayette County GA,073801018-6/16/2020-206000.0,90.78889378580872,2020,2020,6,2020-6
217,070315003,321 HUIET DR,2020-06-16,430000.0,2014,2892,321 Huiet Dr Fayette County GA,070315003-6/16/2020-430000.0,148.68603042876902,2020,2020,6,2020-6
218,074531004,565 COLEBROOK WAY,2020-06-16,430329.0,2020,2331,565 Colebrook Way Fayette County GA,074531004-6/16/2020-430329.0,184.6113256113256,2020,2020,6,2020-6
219,044601009,185 RIVEROAK DR,2020-06-16,485000.0,2002,3841,185 Riveroak Dr Fayette County GA,044601009-6/16/2020-485000.0,126.26920072897683,2020,2020,6,2020-6
220,074208023,170 CHAPARRAL TRCE,2020-06-16,425000.0,2000,2641,170 Chaparral Trce Fayette County GA,074208023-6/16/2020-425000.0,160.92389246497538,2020,2020,6,2020-6
221,053712016,130 MILLWOOD LN,2020-06-15,259900.0,1986,2752,130 Millwood Ln Fayette County GA,053712016-6/15/2020-259900.0,94.44040697674419,2020,2020,6,2020-6
222,053102024,495 CIRCLE DR,2020-06-15,220000.0,1987,1981,495 Circle Dr Fayette County GA,053102024-6/15/2020-220000.0,111.0550227158001,2020,2020,6,2020-6
223,054401032,120 MAPLE CT,2020-06-15,224900.0,1980,1553,120 Maple Ct Fayette County GA,054401032-6/15/2020-224900.0,144.81648422408242,2020,2020,6,2020-6
224,073404043,202 SWANSON RDG,2020-06-15,330000.0,1976,2248,202 Swanson Rdg Fayette County GA,073404043-6/15/2020-330000.0,146.79715302491104,2020,2020,6,2020-6
225,050407016,230 WATERSHED WAY,2020-06-15,377500.0,1996,2577,230 Watershed Way Fayette County GA,050407016-6/15/2020-377500.0,146.488164532402,2020,2020,6,2020-6
226,050910004,170 PLUNKETT DR,2020-06-15,423000.0,2011,2982,170 Plunkett Dr Fayette County GA,050910004-6/15/2020-423000.0,141.85110663983903,2020,2020,6,2020-6
227,071206003,150 EDENTON ESTATES DR,2020-06-15,519000.0,2008,4058,150 Edenton Estates Dr Fayette County GA,071206003-6/15/2020-519000.0,127.89551503203549,2020,2020,6,2020-6
228,061403044,138 SWEETGUM RD,2020-06-15,260000.0,1977,1444,138 Sweetgum Rd Fayette County GA,061403044-6/15/2020-260000.0,180.05540166204986,2020,2020,6,2020-6
229,043703023,215 POSTWOOD DR,2020-06-15,474900.0,1995,2702,215 Postwood Dr Fayette County GA,043703023-6/15/2020-474900.0,175.75869726128792,2020,2020,6,2020-6
230,074528014,323 COTTONWOOD CIR,2020-06-12,448902.0,2020,2488,323 Cottonwood Cir Fayette County GA,074528014-6/12/2020-448902.0,180.42684887459808,2020,2020,6,2020-6
231,052105021,335 SUNDERLAND CIR,2020-06-12,250000.0,2003,1836,335 Sunderland Cir Fayette County GA,052105021-6/12/2020-250000.0,136.16557734204792,2020,2020,6,2020-6
232,0539  036,320 PINE TRAIL RD,2020-06-12,299900.0,1976,2218,320 Pine Trail Rd Fayette County GA,0539  036-6/12/2020-299900.0,135.21190261496844,2020,2020,6,2020-6
233,071906015,809 SMOKEY WAY,2020-06-12,878000.0,1995,4355,809 Smokey Way Fayette County GA,071906015-6/12/2020-878000.0,201.60734787600458,2020,2020,6,2020-6
234,061706014,427 CIMARON PARK,2020-06-12,610000.0,1996,2852,427 Cimaron Park Fayette County GA,061706014-6/12/2020-610000.0,213.88499298737727,2020,2020,6,2020-6
235,074202005,115 RIDGE RD,2020-06-12,194900.0,1984,1284,115 Ridge Rd Fayette County GA,074202005-6/12/2020-194900.0,151.79127725856696,2020,2020,6,2020-6
236,074531002,320 ELKINS PL,2020-06-12,413119.0,2020,2096,320 Elkins Pl Fayette County GA,074531002-6/12/2020-413119.0,197.09875954198472,2020,2020,6,2020-6
237,130602009,407 MARSEILLE WAY,2020-06-12,234800.0,1976,1726,407 Marseille Way Fayette County GA,130602009-6/12/2020-234800.0,136.03707995365005,2020,2020,6,2020-6
238,052802004,190 SWEETWATER DR,2020-06-12,318000.0,1998,2851,190 Sweetwater Dr Fayette County GA,052802004-6/12/2020-318000.0,111.53981059277446,2020,2020,6,2020-6
239,074531007,564 COLEBROOK WAY,2020-06-12,326965.0,2020,2020,564 Colebrook Way Fayette County GA,074531007-6/12/2020-326965.0,161.8638613861386,2020,2020,6,2020-6
240,051716034,205 OAKLEIGH MANOR DR,2020-06-12,463000.0,2018,3984,205 Oakleigh Manor Dr Fayette County GA,051716034-6/12/2020-463000.0,116.214859437751,2020,2020,6,2020-6
241,051717010,125 HARPER TRL,2020-06-12,392232.0,2020,3516,125 Harper Trl Fayette County GA,051717010-6/12/2020-392232.0,111.55631399317406,2020,2020,6,2020-6
242,052115009,253 OTTER CIR,2020-06-12,271000.0,2005,2213,253 Otter Cir Fayette County GA,052115009-6/12/2020-271000.0,122.45820153637597,2020,2020,6,2020-6
243,072507003,315 PARK HAVEN LN,2020-06-12,420000.0,2013,3695,315 Park Haven Ln Fayette County GA,072507003-6/12/2020-420000.0,113.66711772665765,2020,2020,6,2020-6
244,073029010,220 NEWPORT DR,2020-06-12,1260000.0,2000,6084,220 Newport Dr Fayette County GA,073029010-6/12/2020-1260000.0,207.10059171597632,2020,2020,6,2020-6
245,051105009,230 ROXBORO CT,2020-06-12,235000.0,1983,2134,230 Roxboro Ct Fayette County GA,051105009-6/12/2020-235000.0,110.12183692596064,2020,2020,6,2020-6
246,073015018,209 PALISADES,2020-06-12,565500.0,1996,3206,209 Palisades Fayette County GA,073015018-6/12/2020-565500.0,176.38802245789145,2020,2020,6,2020-6
247,060102004,110 SWILCAN CT,2020-06-12,553500.0,2001,3123,110 Swilcan Ct Fayette County GA,060102004-6/12/2020-553500.0,177.23342939481267,2020,2020,6,2020-6
248,0419  044,354 LOWERY RD,2020-06-11,495000.0,1999,2059,354 Lowery Rd Fayette County GA,0419  044-6/11/2020-495000.0,240.40796503156872,2020,2020,6,2020-6
249,071729011,1114 MONTCLAIR DR,2020-06-11,522000.0,1996,2672,1114 Montclair Dr Fayette County GA,071729011-6/11/2020-522000.0,195.35928143712576,2020,2020,6,2020-6
250,073462007,227 WIDENER WAY,2020-06-11,616784.0,2020,3292,227 Widener Way Fayette County GA,073462007-6/11/2020-616784.0,187.3584447144593,2020,2020,6,2020-6
251,074202010,345 LAURELWOOD DR,2020-06-11,323700.0,1984,2660,345 Laurelwood Dr Fayette County GA,074202010-6/11/2020-323700.0,121.69172932330827,2020,2020,6,2020-6
252,061206018,118 MASTERS DR N,2020-06-11,370316.0,1995,1720,118 Masters Dr N Fayette County GA,061206018-6/11/2020-370316.0,215.3,2020,2020,6,2020-6
253,0419  010,578 GRANT RD,2020-06-11,387000.0,1965,1870,578 Grant Rd Fayette County GA,0419  010-6/11/2020-387000.0,206.951871657754,2020,2020,6,2020-6
254,0512  045,185 CANTERBURY LN,2020-06-11,269900.0,1977,2218,185 Canterbury Ln Fayette County GA,0512  045-6/11/2020-269900.0,121.68620378719567,2020,2020,6,2020-6
255,0736  099,579 CRABAPPLE LN,2020-06-11,430000.0,2003,3180,579 Crabapple Ln Fayette County GA,0736  099-6/11/2020-430000.0,135.22012578616352,2020,2020,6,2020-6
256,074316012,120 KENMARE ROW,2020-06-11,540000.0,2016,4060,120 Kenmare Row Fayette County GA,074316012-6/11/2020-540000.0,133.00492610837438,2020,2020,6,2020-6
257,073456002,824 RICHMOND CIR,2020-06-11,425000.0,2006,3346,824 Richmond Cir Fayette County GA,073456002-6/11/2020-425000.0,127.01733413030485,2020,2020,6,2020-6
258,130501016,192 HIGHLAND HILLS RD,2020-06-11,190000.0,1974,1781,192 Highland Hills Rd Fayette County GA,130501016-6/11/2020-190000.0,106.68163952835485,2020,2020,6,2020-6
259,070332005,262 BLUE POINT PKWY,2020-06-10,452905.0,2019,3435,262 Blue Point Pkwy Fayette County GA,070332005-6/10/2020-452905.0,131.8500727802038,2020,2020,6,2020-6
260,073306028,320 TERRANE RDG,2020-06-10,410000.0,1995,2638,320 Terrane Rdg Fayette County GA,073306028-6/10/2020-410000.0,155.420773313116,2020,2020,6,2020-6
261,074518012,252 SILVER MAPLE CT,2020-06-10,397000.0,2019,1586,252 Silver Maple Ct Fayette County GA,074518012-6/10/2020-397000.0,250.31525851197983,2020,2020,6,2020-6
262,055104012,120 LAYDON AVE,2020-06-10,385000.0,1999,3320,120 Laydon Ave Fayette County GA,055104012-6/10/2020-385000.0,115.96385542168674,2020,2020,6,2020-6
263,074530002,639 TULIP POPLAR DR,2020-06-10,500234.0,2019,2334,639 Tulip Poplar Dr Fayette County GA,074530002-6/10/2020-500234.0,214.32476435304199,2020,2020,6,2020-6
264,130601026,105 MONTICELLO WAY,2020-06-10,290000.0,1976,3045,105 Monticello Way Fayette County GA,130601026-6/10/2020-290000.0,95.23809523809524,2020,2020,6,2020-6
265,074507007,195 MULBERRY CT,2020-06-09,558000.0,2018,2904,195 Mulberry Ct Fayette County GA,074507007-6/9/2020-558000.0,192.1487603305785,2020,2020,6,2020-6
266,074523002,103 COTTONWOOD CIR,2020-06-09,521954.0,2020,2805,103 Cottonwood Cir Fayette County GA,074523002-6/9/2020-521954.0,186.07985739750447,2020,2020,6,2020-6
267,060806023,313 CALGARY DR,2020-06-09,399000.0,1988,2601,313 Calgary Dr Fayette County GA,060806023-6/9/2020-399000.0,153.40253748558246,2020,2020,6,2020-6
268,060824031,812 ANDREAN WAY,2020-06-09,542000.0,1994,2337,812 Andrean Way Fayette County GA,060824031-6/9/2020-542000.0,231.92126658108685,2020,2020,6,2020-6
269,090303009,120 BUCKHORN TRL,2020-06-09,549900.0,2019,3645,120 Buckhorn Trl Fayette County GA,090303009-6/9/2020-549900.0,150.8641975308642,2020,2020,6,2020-6
270,045121003,585 WENTWORTH CT,2020-06-09,935000.0,2006,4234,585 Wentworth Ct Fayette County GA,045121003-6/9/2020-935000.0,220.83136513934812,2020,2020,6,2020-6
271,074523003,105 COTTONWOOD CIR,2020-06-09,521283.0,2020,2739,105 Cottonwood Cir Fayette County GA,074523003-6/9/2020-521283.0,190.3187294633078,2020,2020,6,2020-6
272,054006007,135 MILLERS OAK WAY,2020-06-08,180000.0,1991,1945,135 Millers Oak Way Fayette County GA,054006007-6/8/2020-180000.0,92.54498714652956,2020,2020,6,2020-6
273,073101001,402 GOLFVIEW DR,2020-06-08,487500.0,1968,2820,402 Golfview Dr Fayette County GA,073101001-6/8/2020-487500.0,172.87234042553192,2020,2020,6,2020-6
274,060816030,1706 YARBOROUGH DR,2020-06-08,356000.0,1990,2159,1706 Yarborough Dr Fayette County GA,060816030-6/8/2020-356000.0,164.8911533117184,2020,2020,6,2020-6
275,052324018,410 LAFAYETTE AVE,2020-06-08,374075.0,2019,3467,410 Lafayette Ave Fayette County GA,052324018-6/8/2020-374075.0,107.89587539659648,2020,2020,6,2020-6
276,060810024,310 HASKIN KNL,2020-06-08,363900.0,1987,2271,310 Haskin Knl Fayette County GA,060810024-6/8/2020-363900.0,160.23778071334215,2020,2020,6,2020-6
277,073427001,556 N FAIRFIELD DR,2020-06-08,225000.0,1995,1354,556 N Fairfield Dr Fayette County GA,073427001-6/8/2020-225000.0,166.17429837518463,2020,2020,6,2020-6
278,090304005,215 BUCKHORN TRL,2020-06-08,342800.0,2002,2802,215 Buckhorn Trl Fayette County GA,090304005-6/8/2020-342800.0,122.34118486795147,2020,2020,6,2020-6
279,0902  050,647 LEES LAKE RD,2020-06-08,445000.0,1976,4548,647 Lees Lake Rd Fayette County GA,0902  050-6/8/2020-445000.0,97.84520668425682,2020,2020,6,2020-6
280,051212002,125 ANGELA DR,2020-06-08,185000.0,1990,1554,125 Angela Dr Fayette County GA,051212002-6/8/2020-185000.0,119.04761904761905,2020,2020,6,2020-6
281,051807046,190 WOODGATE DR,2020-06-08,209000.0,1989,1679,190 Woodgate Dr Fayette County GA,051807046-6/8/2020-209000.0,124.47885646217986,2020,2020,6,2020-6
282,050409012,135 MARINA CT,2020-06-05,310000.0,1996,2422,135 Marina Ct Fayette County GA,050409012-6/5/2020-310000.0,127.99339388934764,2020,2020,6,2020-6
283,073905016,107 VILLAGE GREEN CIR,2020-06-05,470000.0,2002,4048,107 Village Green Cir Fayette County GA,073905016-6/5/2020-470000.0,116.10671936758894,2020,2020,6,2020-6
